year,geoid,State,County_name,d_Metro,Economic_Type,d_Low_Education,d_low_employment,d_retirement_county,d_persistent_poverty,d_Persistent_Related_Child_Poverty
2015,40133,OK,Seminole County,0,Mining,0,1,0,0,1
2015,40135,OK,Sequoyah County,1,Nonspecialized,0,1,0,0,1
2015,40137,OK,Stephens County,0,Mining,0,0,0,0,0
2015,40139,OK,Texas County,0,Manufacturing,1,0,0,0,0
2015,40141,OK,Tillman County,0,Farming,1,1,0,1,1
2015,40143,OK,Tulsa County,1,Mining,0,0,0,0,0
2015,40145,OK,Wagoner County,1,Nonspecialized,0,0,0,0,0
2015,40147,OK,Washington County,0,Mining,0,0,0,0,0
2015,40149,OK,Washita County,0,Mining,0,0,0,0,0
2015,40151,OK,Woods County,0,Mining,0,0,0,0,0
2015,40153,OK,Woodward County,0,Mining,0,0,0,0,0
2015,41001,OR,Baker County,0,Recreation,0,0,0,0,0
2015,41003,OR,Benton County,1,Federal/State Government,0,0,0,0,0
2015,41005,OR,Clackamas County,1,Nonspecialized,0,0,0,0,0
2015,41007,OR,Clatsop County,0,Recreation,0,0,0,0,0
2015,41009,OR,Columbia County,1,Nonspecialized,0,0,0,0,0
2015,41011,OR,Coos County,0,Nonspecialized,0,1,0,0,0
2015,41013,OR,Crook County,0,Nonspecialized,0,1,1,0,0
2015,41015,OR,Curry County,0,Recreation,0,1,1,0,0
2015,41017,OR,Deschutes County,1,Recreation,0,0,1,0,0
2015,41019,OR,Douglas County,0,Nonspecialized,0,1,1,0,0
2015,41021,OR,Gilliam County,0,Nonspecialized,0,0,0,0,0
2015,41023,OR,Grant County,0,Federal/State Government,0,0,1,0,0
2015,41025,OR,Harney County,0,Federal/State Government,0,0,0,0,0
2015,41027,OR,Hood River County,0,Recreation,0,0,0,0,0
2015,41029,OR,Jackson County,1,Nonspecialized,0,0,1,0,0
2015,41031,OR,Jefferson County,0,Nonspecialized,0,1,1,0,0
2015,41033,OR,Josephine County,1,Nonspecialized,0,1,1,0,1
2015,41035,OR,Klamath County,0,Nonspecialized,0,1,0,0,0
2015,41037,OR,Lake County,0,Federal/State Government,0,1,1,0,0
2015,41039,OR,Lane County,1,Nonspecialized,0,0,0,0,0
2015,41041,OR,Lincoln County,0,Recreation,0,0,0,0,0
2015,41043,OR,Linn County,1,Manufacturing,0,0,0,0,0
2015,41045,OR,Malheur County,0,Federal/State Government,0,1,0,0,1
2015,41047,OR,Marion County,1,Federal/State Government,0,0,0,0,0
2015,41049,OR,Morrow County,0,Farming,1,0,0,0,0
2015,41051,OR,Multnomah County,1,Nonspecialized,0,0,0,0,0
2015,41053,OR,Polk County,1,Nonspecialized,0,0,0,0,0
2015,41055,OR,Sherman County,0,Farming,0,0,0,0,0
2015,41057,OR,Tillamook County,0,Recreation,0,0,0,0,0
2015,41059,OR,Umatilla County,0,Nonspecialized,0,0,0,0,0
2015,41061,OR,Union County,0,Federal/State Government,0,0,0,0,0
2015,41063,OR,Wallowa County,0,Recreation,0,1,0,0,0
2015,41065,OR,Wasco County,0,Nonspecialized,0,0,0,0,0
2015,41067,OR,Washington County,1,Manufacturing,0,0,0,0,0
2015,41069,OR,Wheeler County,0,Farming,0,0,0,0,0
2015,41071,OR,Yamhill County,1,Nonspecialized,0,0,1,0,0
2015,42001,PA,Adams County,1,Nonspecialized,0,0,1,0,0
2015,42003,PA,Allegheny County,1,Nonspecialized,0,0,0,0,0
2015,42005,PA,Armstrong County,1,Mining,0,0,0,0,0
2015,42007,PA,Beaver County,1,Nonspecialized,0,0,0,0,0
2015,42009,PA,Bedford County,0,Nonspecialized,0,0,0,0,0
2015,42011,PA,Berks County,1,Nonspecialized,0,0,0,0,0
2015,42013,PA,Blair County,1,Nonspecialized,0,0,0,0,0
2015,42015,PA,Bradford County,0,Nonspecialized,0,0,0,0,0
2015,42017,PA,Bucks County,1,Nonspecialized,0,0,0,0,0
2015,42019,PA,Butler County,1,Nonspecialized,0,0,0,0,0
2015,42021,PA,Cambria County,1,Nonspecialized,0,0,0,0,0
2015,42023,PA,Cameron County,0,Manufacturing,0,0,0,0,0
2015,42025,PA,Carbon County,1,Recreation,0,0,1,0,0
2015,42027,PA,Centre County,1,Federal/State Government,0,0,0,0,0
2015,42029,PA,Chester County,1,Nonspecialized,0,0,0,0,0
2015,42031,PA,Clarion County,0,Federal/State Government,0,0,0,0,0
2015,42033,PA,Clearfield County,0,Nonspecialized,0,0,0,0,0
2015,42035,PA,Clinton County,0,Manufacturing,0,0,0,0,0
2015,42037,PA,Columbia County,1,Nonspecialized,0,0,0,0,0
2015,42039,PA,Crawford County,0,Manufacturing,0,0,0,0,0
2015,42041,PA,Cumberland County,1,Nonspecialized,0,0,0,0,0
2015,42043,PA,Dauphin County,1,Federal/State Government,0,0,0,0,0
2015,42045,PA,Delaware County,1,Nonspecialized,0,0,0,0,0
2015,42047,PA,Elk County,0,Manufacturing,0,0,0,0,0
2015,42049,PA,Erie County,1,Nonspecialized,0,0,0,0,0
2015,42051,PA,Fayette County,1,Nonspecialized,0,1,0,0,1
2015,42053,PA,Forest County,0,Federal/State Government,0,1,1,0,0
2015,42055,PA,Franklin County,1,Nonspecialized,0,0,0,0,0
2015,42057,PA,Fulton County,0,Manufacturing,0,0,0,0,0
2015,42059,PA,Greene County,0,Mining,0,1,0,0,0
2015,42061,PA,Huntingdon County,0,Federal/State Government,0,1,0,0,0
2015,42063,PA,Indiana County,0,Mining,0,0,0,0,0
2015,42065,PA,Jefferson County,0,Manufacturing,0,0,0,0,0
2015,42067,PA,Juniata County,0,Manufacturing,0,0,0,0,0
2015,42069,PA,Lackawanna County,1,Nonspecialized,0,0,0,0,0
2015,42071,PA,Lancaster County,1,Nonspecialized,0,0,0,0,0
2015,42073,PA,Lawrence County,0,Nonspecialized,0,0,0,0,0
2015,42075,PA,Lebanon County,1,Nonspecialized,0,0,0,0,0
2015,42077,PA,Lehigh County,1,Nonspecialized,0,0,0,0,0
2015,42079,PA,Luzerne County,1,Nonspecialized,0,0,0,0,0
2015,42081,PA,Lycoming County,1,Nonspecialized,0,0,0,0,0
2015,42083,PA,McKean County,0,Mining,0,0,0,0,0
2015,42085,PA,Mercer County,1,Nonspecialized,0,0,0,0,0
2015,42087,PA,Mifflin County,0,Manufacturing,0,0,0,0,0
2015,42089,PA,Monroe County,1,Federal/State Government,0,0,0,0,0
2015,42091,PA,Montgomery County,1,Nonspecialized,0,0,0,0,0
2015,42093,PA,Montour County,1,Nonspecialized,0,0,1,0,0
2015,42095,PA,Northampton County,1,Nonspecialized,0,0,0,0,0
2015,42097,PA,Northumberland County,0,Nonspecialized,0,0,0,0,0
2015,42099,PA,Perry County,1,Nonspecialized,0,0,0,0,0
2015,42101,PA,Philadelphia County,1,Nonspecialized,0,1,0,1,1
2015,42103,PA,Pike County,1,Recreation,0,0,0,0,0
2015,42105,PA,Potter County,0,Recreation,0,0,0,0,0
2015,42107,PA,Schuylkill County,0,Nonspecialized,0,0,0,0,0
2015,42109,PA,Snyder County,0,Nonspecialized,0,0,0,0,0
2015,42111,PA,Somerset County,0,Recreation,0,0,0,0,0
2015,42113,PA,Sullivan County,0,Recreation,0,0,1,0,0
2015,42115,PA,Susquehanna County,0,Mining,0,0,0,0,0
2015,42117,PA,Tioga County,0,Recreation,0,0,0,0,0
2015,42119,PA,Union County,0,Federal/State Government,0,1,0,0,0
2015,42121,PA,Venango County,0,Manufacturing,0,0,0,0,0
2015,42123,PA,Warren County,0,Nonspecialized,0,0,0,0,0
2015,42125,PA,Washington County,1,Nonspecialized,0,0,0,0,0
2015,42127,PA,Wayne County,0,Federal/State Government,0,1,1,0,0
2015,42129,PA,Westmoreland County,1,Nonspecialized,0,0,0,0,0
2015,42131,PA,Wyoming County,1,Manufacturing,0,0,0,0,0
2015,42133,PA,York County,1,Nonspecialized,0,0,0,0,0
2015,44001,RI,Bristol County,1,Nonspecialized,0,0,0,0,0
2015,44003,RI,Kent County,1,Nonspecialized,0,0,0,0,0
2015,44005,RI,Newport County,1,Federal/State Government,0,0,0,0,0
2015,44007,RI,Providence County,1,Nonspecialized,0,0,0,0,0
2015,44009,RI,Washington County,1,Federal/State Government,0,0,0,0,0
2015,45001,SC,Abbeville County,0,Manufacturing,0,1,0,0,0
2015,45003,SC,Aiken County,1,Nonspecialized,0,0,1,0,0
2015,45005,SC,Allendale County,0,Manufacturing,1,1,0,1,1
2015,45007,SC,Anderson County,1,Manufacturing,0,0,0,0,0
2015,45009,SC,Bamberg County,0,Nonspecialized,0,1,0,1,1
2015,45011,SC,Barnwell County,0,Manufacturing,0,1,0,0,1
2015,45013,SC,Beaufort County,1,Recreation,0,0,1,0,0
2015,45015,SC,Berkeley County,1,Nonspecialized,0,0,0,0,0
2015,45017,SC,Calhoun County,1,Manufacturing,0,0,0,0,1
2015,45019,SC,Charleston County,1,Federal/State Government,0,0,0,0,1
2015,45021,SC,Cherokee County,0,Manufacturing,1,1,0,0,0
2015,45023,SC,Chester County,1,Manufacturing,0,1,0,0,1
2015,45025,SC,Chesterfield County,0,Manufacturing,1,1,0,0,1
2015,45027,SC,Clarendon County,0,Nonspecialized,0,1,0,1,1
2015,45029,SC,Colleton County,0,Nonspecialized,0,1,0,1,1
2015,45031,SC,Darlington County,1,Manufacturing,0,1,0,0,1
2015,45033,SC,Dillon County,0,Manufacturing,1,1,0,1,1
2015,45035,SC,Dorchester County,1,Nonspecialized,0,0,1,0,0
2015,45037,SC,Edgefield County,1,Federal/State Government,0,1,0,0,0
2015,45039,SC,Fairfield County,1,Nonspecialized,0,1,0,0,1
2015,45041,SC,Florence County,1,Nonspecialized,0,0,0,0,1
2015,45043,SC,Georgetown County,0,Recreation,0,1,1,0,1
2015,45045,SC,Greenville County,1,Nonspecialized,0,0,0,0,0
2015,45047,SC,Greenwood County,0,Manufacturing,0,1,0,0,0
2015,45049,SC,Hampton County,0,Federal/State Government,0,1,0,1,1
2015,45051,SC,Horry County,1,Recreation,0,0,1,0,0
2015,45053,SC,Jasper County,1,Nonspecialized,0,0,0,1,1
2015,45055,SC,Kershaw County,1,Nonspecialized,0,0,0,0,0
2015,45057,SC,Lancaster County,1,Nonspecialized,0,1,1,0,0
2015,45059,SC,Laurens County,1,Manufacturing,1,0,0,0,0
2015,45061,SC,Lee County,0,Federal/State Government,1,1,0,1,1
2015,45063,SC,Lexington County,1,Nonspecialized,0,0,0,0,0
2015,45065,SC,McCormick County,0,Federal/State Government,1,1,1,0,1
2015,45067,SC,Marion County,0,Nonspecialized,0,1,0,1,1
2015,45069,SC,Marlboro County,0,Manufacturing,1,1,0,1,1
2015,45071,SC,Newberry County,0,Manufacturing,1,0,0,0,0
2015,45073,SC,Oconee County,0,Manufacturing,0,1,1,0,0
2015,45075,SC,Orangeburg County,0,Nonspecialized,0,1,0,1,1
2015,45077,SC,Pickens County,1,Federal/State Government,0,0,0,0,0
2015,45079,SC,Richland County,1,Federal/State Government,0,0,0,0,0
2015,45081,SC,Saluda County,1,Manufacturing,1,0,0,0,1
2015,45083,SC,Spartanburg County,1,Manufacturing,0,0,0,0,0
2015,45085,SC,Sumter County,1,Nonspecialized,0,1,0,0,1
2015,45087,SC,Union County,1,Manufacturing,0,1,0,0,0
2015,45089,SC,Williamsburg County,0,Manufacturing,0,1,0,1,1
2015,45091,SC,York County,1,Nonspecialized,0,0,1,0,0
2015,46003,SD,Aurora County,0,Farming,0,0,0,0,0
2015,46005,SD,Beadle County,0,Nonspecialized,0,0,0,0,0
2015,46007,SD,Bennett County,0,Farming,1,1,0,1,1
2015,46009,SD,Bon Homme County,0,Farming,0,1,0,0,0
2015,46011,SD,Brookings County,0,Manufacturing,0,0,0,0,0
2015,46013,SD,Brown County,0,Nonspecialized,0,0,0,0,0
2015,46015,SD,Brule County,0,Farming,0,0,0,0,0
2015,46017,SD,Buffalo County,0,Federal/State Government,1,1,0,1,1
2015,46019,SD,Butte County,0,Nonspecialized,0,0,1,0,0
2015,46021,SD,Campbell County,0,Farming,0,0,0,0,0
2015,46023,SD,Charles Mix County,0,Farming,0,0,0,1,1
2015,46025,SD,Clark County,0,Farming,0,0,0,0,1
2015,46027,SD,Clay County,0,Federal/State Government,0,0,0,0,0
2015,46029,SD,Codington County,0,Nonspecialized,0,0,0,0,0
2015,46031,SD,Corson County,0,Farming,0,1,0,1,1
2015,46033,SD,Custer County,1,Federal/State Government,0,0,1,0,0
2015,46035,SD,Davison County,0,Nonspecialized,0,0,0,0,0
2015,46037,SD,Day County,0,Farming,0,0,0,0,0
2015,46039,SD,Deuel County,0,Farming,0,0,0,0,0
2015,46041,SD,Dewey County,0,Federal/State Government,0,1,0,1,1
2015,46043,SD,Douglas County,0,Farming,0,0,0,0,0
2015,46045,SD,Edmunds County,0,Farming,0,0,0,0,0
2015,46047,SD,Fall River County,0,Federal/State Government,0,0,0,0,0
2015,46049,SD,Faulk County,0,Farming,0,0,0,0,0
2015,46051,SD,Grant County,0,Nonspecialized,0,0,0,0,0
2015,46053,SD,Gregory County,0,Farming,0,0,0,0,1
2015,46055,SD,Haakon County,0,Farming,0,0,0,0,0
2015,46057,SD,Hamlin County,0,Farming,0,0,0,0,0
2015,46059,SD,Hand County,0,Farming,0,0,0,0,0
2015,46061,SD,Hanson County,0,Farming,0,0,0,0,0
2015,46063,SD,Harding County,0,Farming,0,0,0,0,0
2015,46065,SD,Hughes County,0,Federal/State Government,0,0,0,0,0
2015,46067,SD,Hutchinson County,0,Farming,0,0,0,0,0
2015,46069,SD,Hyde County,0,Farming,0,0,0,0,0
2015,46071,SD,Jackson County,0,Farming,0,0,0,1,1
2015,46073,SD,Jerauld County,0,Farming,0,0,0,0,0
2015,46075,SD,Jones County,0,Farming,0,0,0,0,0
2015,46077,SD,Kingsbury County,0,Farming,0,0,0,0,0
2015,46079,SD,Lake County,0,Nonspecialized,0,0,0,0,0
2015,46081,SD,Lawrence County,0,Recreation,0,0,1,0,0
2015,46083,SD,Lincoln County,1,Nonspecialized,0,0,1,0,0
2015,46085,SD,Lyman County,0,Farming,0,0,0,0,1
2015,46087,SD,McCook County,1,Farming,0,0,0,0,0
2015,46089,SD,McPherson County,0,Farming,0,0,0,0,1
2015,46091,SD,Marshall County,0,Farming,0,0,0,0,0
2015,46093,SD,Meade County,1,Federal/State Government,0,0,0,0,0
2015,46095,SD,Mellette County,0,Farming,0,1,0,1,1
2015,46097,SD,Miner County,0,Farming,0,0,0,0,0
2015,46099,SD,Minnehaha County,1,Nonspecialized,0,0,0,0,0
2015,46101,SD,Moody County,0,Farming,0,0,0,0,0
2015,46103,SD,Pennington County,1,Nonspecialized,0,0,0,0,0
2015,46105,SD,Perkins County,0,Farming,0,0,0,0,0
2015,46107,SD,Potter County,0,Farming,0,0,0,0,0
2015,46109,SD,Roberts County,0,Farming,0,0,0,1,1
2015,46111,SD,Sanborn County,0,Farming,0,0,0,0,0
2015,46113,SD,Shannon County,0,Federal/State Government,0,1,0,1,1
2015,46115,SD,Spink County,0,Farming,0,0,0,0,0
2015,46117,SD,Stanley County,0,Nonspecialized,0,0,0,0,0
2015,46119,SD,Sully County,0,Farming,0,0,0,0,0
2015,46121,SD,Todd County,0,Federal/State Government,0,1,0,1,1
2015,46123,SD,Tripp County,0,Farming,0,0,0,0,1
2015,46125,SD,Turner County,1,Farming,0,0,0,0,0
2015,46127,SD,Union County,1,Nonspecialized,0,0,0,0,0
2015,46129,SD,Walworth County,0,Nonspecialized,0,0,0,0,0
2015,46135,SD,Yankton County,0,Manufacturing,0,0,0,0,0
2015,46137,SD,Ziebach County,0,Farming,0,1,0,1,1
2015,47001,TN,Anderson County,1,Manufacturing,0,0,0,0,0
2015,47003,TN,Bedford County,0,Manufacturing,1,0,1,0,0
2015,47005,TN,Benton County,0,Nonspecialized,0,1,0,0,0
2015,47007,TN,Bledsoe County,0,Federal/State Government,1,1,0,0,1
2015,47009,TN,Blount County,1,Nonspecialized,0,0,1,0,0
2015,47011,TN,Bradley County,1,Manufacturing,0,0,0,0,0
2015,47013,TN,Campbell County,1,Nonspecialized,1,1,0,1,1
2015,47015,TN,Cannon County,1,Nonspecialized,0,0,0,0,0
2015,47017,TN,Carroll County,0,Nonspecialized,0,1,0,0,0
2015,47019,TN,Carter County,1,Nonspecialized,0,1,0,0,1
2015,47021,TN,Cheatham County,1,Manufacturing,0,0,0,0,0
2015,47023,TN,Chester County,1,Nonspecialized,0,0,0,0,0
2015,47025,TN,Claiborne County,0,Nonspecialized,1,1,1,1,1
2015,47027,TN,Clay County,0,Nonspecialized,1,1,0,0,0
2015,47029,TN,Cocke County,0,Manufacturing,0,1,0,1,1
2015,47031,TN,Coffee County,0,Nonspecialized,0,0,0,0,0
2015,47033,TN,Crockett County,1,Manufacturing,0,0,0,0,0
2015,47035,TN,Cumberland County,0,Nonspecialized,0,1,1,0,1
2015,47037,TN,Davidson County,1,Nonspecialized,0,0,0,0,0
2015,47039,TN,Decatur County,0,Nonspecialized,0,1,0,0,0
2015,47041,TN,DeKalb County,0,Manufacturing,1,0,0,0,0
2015,47043,TN,Dickson County,1,Nonspecialized,0,0,0,0,0
2015,47045,TN,Dyer County,0,Manufacturing,0,0,0,0,0
2015,47047,TN,Fayette County,1,Manufacturing,0,0,1,0,0
2015,47049,TN,Fentress County,0,Nonspecialized,0,1,1,1,1
2015,47051,TN,Franklin County,0,Nonspecialized,0,0,0,0,0
2015,47053,TN,Gibson County,0,Nonspecialized,0,0,0,0,0
2015,47055,TN,Giles County,0,Manufacturing,0,1,0,0,0
2015,47057,TN,Grainger County,1,Nonspecialized,1,1,1,0,1
2015,47059,TN,Greene County,0,Manufacturing,0,1,1,0,0
2015,47061,TN,Grundy County,0,Nonspecialized,1,1,0,1,1
2015,47063,TN,Hamblen County,1,Manufacturing,0,1,0,0,0
2015,47065,TN,Hamilton County,1,Nonspecialized,0,0,0,0,0
2015,47067,TN,Hancock County,0,Farming,1,1,0,1,1
2015,47069,TN,Hardeman County,0,Manufacturing,1,1,0,0,1
2015,47071,TN,Hardin County,0,Manufacturing,0,1,0,0,1
2015,47073,TN,Hawkins County,1,Manufacturing,0,1,0,0,0
2015,47075,TN,Haywood County,0,Manufacturing,0,1,0,0,1
2015,47077,TN,Henderson County,0,Manufacturing,0,0,0,0,0
2015,47079,TN,Henry County,0,Nonspecialized,0,1,0,0,0
2015,47081,TN,Hickman County,1,Nonspecialized,0,1,0,0,0
2015,47083,TN,Houston County,0,Nonspecialized,0,1,0,0,0
2015,47085,TN,Humphreys County,0,Manufacturing,0,1,0,0,0
2015,47087,TN,Jackson County,0,Nonspecialized,1,1,0,0,0
2015,47089,TN,Jefferson County,1,Nonspecialized,0,0,1,0,0
2015,47091,TN,Johnson County,0,Nonspecialized,1,1,0,1,1
2015,47093,TN,Knox County,1,Nonspecialized,0,0,0,0,0
2015,47095,TN,Lake County,0,Federal/State Government,1,1,0,1,1
2015,47097,TN,Lauderdale County,0,Nonspecialized,1,1,0,0,1
2015,47099,TN,Lawrence County,0,Nonspecialized,0,0,0,0,0
2015,47101,TN,Lewis County,0,Nonspecialized,0,1,1,0,0
2015,47103,TN,Lincoln County,0,Manufacturing,0,0,0,0,0
2015,47105,TN,Loudon County,1,Nonspecialized,0,0,1,0,0
2015,47107,TN,McMinn County,0,Manufacturing,0,1,0,0,0
2015,47109,TN,McNairy County,0,Manufacturing,0,1,0,0,0
2015,47111,TN,Macon County,1,Nonspecialized,0,0,0,0,0
2015,47113,TN,Madison County,1,Nonspecialized,0,0,0,0,0
2015,47115,TN,Marion County,1,Nonspecialized,0,1,0,0,0
2015,47117,TN,Marshall County,0,Manufacturing,0,0,0,0,0
2015,47119,TN,Maury County,1,Nonspecialized,0,0,1,0,0
2015,47121,TN,Meigs County,0,Manufacturing,1,1,1,0,0
2015,47123,TN,Monroe County,0,Manufacturing,0,1,1,0,0
2015,47125,TN,Montgomery County,1,Nonspecialized,0,0,0,0,0
2015,47127,TN,Moore County,0,Manufacturing,0,0,0,0,0
2015,47129,TN,Morgan County,1,Federal/State Government,0,1,0,0,0
2015,47131,TN,Obion County,0,Manufacturing,0,0,0,0,0
2015,47133,TN,Overton County,0,Nonspecialized,0,1,0,0,1
2015,47135,TN,Perry County,0,Nonspecialized,1,1,0,0,0
2015,47137,TN,Pickett County,0,Recreation,0,0,1,0,0
2015,47139,TN,Polk County,1,Recreation,1,1,0,0,0
2015,47141,TN,Putnam County,0,Nonspecialized,0,0,1,0,0
2015,47143,TN,Rhea County,0,Federal/State Government,0,1,1,0,0
2015,47145,TN,Roane County,1,Nonspecialized,0,1,0,0,0
2015,47147,TN,Robertson County,1,Manufacturing,0,0,1,0,0
2015,47149,TN,Rutherford County,1,Manufacturing,0,0,1,0,0
2015,47151,TN,Scott County,0,Nonspecialized,0,1,0,1,1
2015,47153,TN,Sequatchie County,1,Nonspecialized,0,1,1,0,1
2015,47155,TN,Sevier County,0,Recreation,0,0,1,0,0
2015,47157,TN,Shelby County,1,Nonspecialized,0,0,0,0,1
2015,47159,TN,Smith County,1,Nonspecialized,0,0,0,0,0
2015,47161,TN,Stewart County,0,Federal/State Government,0,1,0,0,0
2015,47163,TN,Sullivan County,1,Manufacturing,0,0,0,0,0
2015,47165,TN,Sumner County,1,Nonspecialized,0,0,1,0,0
2015,47167,TN,Tipton County,1,Nonspecialized,0,0,0,0,0
2015,47169,TN,Trousdale County,1,Recreation,0,0,0,0,0
2015,47171,TN,Unicoi County,1,Manufacturing,0,1,1,0,0
2015,47173,TN,Union County,1,Manufacturing,1,1,0,0,1
2015,47175,TN,Van Buren County,0,Federal/State Government,0,1,0,0,0
2015,47177,TN,Warren County,0,Manufacturing,0,1,0,0,0
2015,47179,TN,Washington County,1,Federal/State Government,0,0,1,0,0
2015,47181,TN,Wayne County,0,Federal/State Government,1,1,0,0,0
2015,47183,TN,Weakley County,0,Federal/State Government,0,0,0,0,0
2015,47185,TN,White County,0,Manufacturing,0,1,1,0,0
2015,47187,TN,Williamson County,1,Nonspecialized,0,0,1,0,0
2015,47189,TN,Wilson County,1,Nonspecialized,0,0,1,0,0
2015,48001,TX,Anderson County,0,Federal/State Government,1,1,0,0,1
2015,48003,TX,Andrews County,0,Mining,1,0,0,0,0
2015,48005,TX,Angelina County,0,Nonspecialized,0,0,0,0,0
2015,48007,TX,Aransas County,1,Recreation,0,1,1,0,1
2015,48009,TX,Archer County,1,Mining,0,0,0,0,0
2015,48011,TX,Armstrong County,1,Farming,0,0,0,0,0
2015,48013,TX,Atascosa County,1,Mining,1,0,1,0,1
2015,48015,TX,Austin County,1,Manufacturing,0,0,1,0,0
2015,48017,TX,Bailey County,0,Farming,1,0,0,0,0
2015,48019,TX,Bandera County,1,Recreation,0,1,1,0,0
2015,48021,TX,Bastrop County,1,Nonspecialized,0,0,1,0,0
2015,48023,TX,Baylor County,0,Nonspecialized,0,0,0,0,0
2015,48025,TX,Bee County,0,Federal/State Government,1,1,0,1,1
2015,48027,TX,Bell County,1,Nonspecialized,0,0,1,0,0
2015,48029,TX,Bexar County,1,Nonspecialized,0,0,0,0,1
2015,48031,TX,Blanco County,0,Recreation,0,0,1,0,0
2015,48033,TX,Borden County,0,Farming,0,0,0,0,0
2015,48035,TX,Bosque County,0,Farming,0,0,1,0,0
2015,48037,TX,Bowie County,1,Federal/State Government,0,0,0,0,1
2015,48039,TX,Brazoria County,1,Nonspecialized,0,0,0,0,0
2015,48041,TX,Brazos County,1,Federal/State Government,0,0,1,1,0
2015,48043,TX,Brewster County,0,Federal/State Government,0,0,0,0,0
2015,48045,TX,Briscoe County,0,Farming,0,0,0,0,1
2015,48047,TX,Brooks County,0,Federal/State Government,1,1,0,1,1
2015,48049,TX,Brown County,0,Nonspecialized,0,0,0,0,0
2015,48051,TX,Burleson County,1,Mining,1,0,0,0,0
2015,48053,TX,Burnet County,0,Recreation,0,0,1,0,0
2015,48055,TX,Caldwell County,1,Nonspecialized,0,1,0,0,0
2015,48057,TX,Calhoun County,0,Manufacturing,1,0,0,0,0
2015,48059,TX,Callahan County,1,Farming,0,0,0,0,0
2015,48061,TX,Cameron County,1,Nonspecialized,1,1,0,1,1
2015,48063,TX,Camp County,0,Nonspecialized,1,1,0,0,0
2015,48065,TX,Carson County,1,Manufacturing,0,0,0,0,0
2015,48067,TX,Cass County,0,Nonspecialized,0,1,0,0,0
2015,48069,TX,Castro County,0,Farming,1,0,0,0,1
2015,48071,TX,Chambers County,1,Manufacturing,0,0,0,0,0
2015,48073,TX,Cherokee County,0,Nonspecialized,1,1,0,0,1
2015,48075,TX,Childress County,0,Federal/State Government,0,1,0,0,0
2015,48077,TX,Clay County,1,Mining,0,0,0,0,0
2015,48079,TX,Cochran County,0,Farming,1,1,0,0,0
2015,48081,TX,Coke County,0,Mining,0,0,0,0,0
2015,48083,TX,Coleman County,0,Farming,0,1,0,0,1
2015,48085,TX,Collin County,1,Nonspecialized,0,0,1,0,0
2015,48087,TX,Collingsworth County,0,Farming,0,0,0,0,1
2015,48089,TX,Colorado County,0,Nonspecialized,0,0,0,0,1
2015,48091,TX,Comal County,1,Recreation,0,0,1,0,0
2015,48093,TX,Comanche County,0,Farming,1,1,0,0,0
2015,48095,TX,Concho County,0,Farming,1,1,0,0,0
2015,48097,TX,Cooke County,0,Mining,0,0,0,0,0
2015,48099,TX,Coryell County,1,Federal/State Government,0,1,0,0,0
2015,48101,TX,Cottle County,0,Farming,0,0,0,0,1
2015,48103,TX,Crane County,0,Mining,1,0,0,0,0
2015,48105,TX,Crockett County,0,Mining,1,0,0,0,0
2015,48107,TX,Crosby County,1,Farming,1,0,0,1,1
2015,48109,TX,Culberson County,0,Federal/State Government,1,0,0,0,0
2015,48111,TX,Dallam County,0,Nonspecialized,1,0,0,0,0
2015,48113,TX,Dallas County,1,Nonspecialized,1,0,0,0,0
2015,48115,TX,Dawson County,0,Nonspecialized,1,1,0,0,1
2015,48117,TX,Deaf Smith County,0,Farming,1,0,0,0,1
2015,48119,TX,Delta County,0,Farming,0,0,0,0,1
2015,48121,TX,Denton County,1,Nonspecialized,0,0,1,0,0
2015,48123,TX,DeWitt County,0,Nonspecialized,1,1,0,0,1
2015,48125,TX,Dickens County,0,Farming,0,1,0,0,1
2015,48127,TX,Dimmit County,0,Mining,1,0,0,1,1
2015,48129,TX,Donley County,0,Farming,0,0,0,0,0
2015,48131,TX,Duval County,0,Mining,1,1,0,1,1
2015,48133,TX,Eastland County,0,Mining,0,1,0,0,0
2015,48135,TX,Ector County,1,Mining,1,0,0,0,0
2015,48137,TX,Edwards County,0,Federal/State Government,1,0,0,1,1
2015,48139,TX,Ellis County,1,Manufacturing,0,0,1,0,0
2015,48141,TX,El Paso County,1,Nonspecialized,1,0,0,1,1
2015,48143,TX,Erath County,0,Federal/State Government,0,0,0,0,0
2015,48145,TX,Falls County,1,Federal/State Government,1,1,0,1,1
2015,48147,TX,Fannin County,0,Federal/State Government,0,1,1,0,0
2015,48149,TX,Fayette County,0,Farming,0,0,1,0,0
2015,48151,TX,Fisher County,0,Farming,0,0,0,0,0
2015,48153,TX,Floyd County,0,Farming,1,0,0,1,1
2015,48155,TX,Foard County,0,Farming,0,1,0,0,0
2015,48157,TX,Fort Bend County,1,Nonspecialized,0,0,1,0,0
